제목,카테고리
［자생의료재단］2024년도 자생한방병원 일반수련의 및 군전공의 후기모집,미분류
"제뉴원사이언스 제약연구소 탐방 프로그램 - 대학원생(석사), 재학생",미분류
2204학년도 2학기 기장희망꿈나무 대학생 멘토링 참여 멘토 추가 모집 안내,미분류
2024학년도 2학기 [등록금재원 근로봉사 장학생] 선발 안내,미분류
대한간호협회 직원 채용 공고,미분류
[안동병원] 2024년도 신규간호사 2차 모집 채용 안내,미분류
양산부산대학교병원 재활의학과 연구원 채용 공고,미분류
경상북도 공공보건의료지원단 직원채용 공고(1/2),미분류
의료법인 지원의료재단 간호사 모집 공고,미분류
안전보건공단 2024년도 경력직 채용 공고,미분류
2024학년도 하반기 강의전담교수 채용 공고,미분류
부산대학교 간호대학 간호학과 조교 채용 공고,미분류
<제3회 LLC/법학연구소> 7월 초대장,미분류
노동위원회 공무직근로자(권리구제 지원인력) 채용 공고,미분류
(주)이엔에프테크놀로지 법무팀 신입사원 모집 공고 안내,미분류
2022년 전국경제인연합회 신입 및 경력직원 공개채용,미분류
2023년 하반기 주택도시보증공사 신입사원 채용 안내,미분류
이화여자대학교 아시아여성학센터 전임연구인력 채용 (연장)공고,미분류
대한상사중재원 제14회 국제중재전문가 과정 안내,미분류
2024학년도 2학기 한국장학재단 취약계층장학 소득구간판정 기혼자 및 취약계층장학 미신청자 서류 제출 안내,미분류
"부산대학교 여성연구소와 함께하는 시민강좌 (2/6~2/27, 매주 화요일 오전10~12시)",미분류
"2024 시민강좌 '젠더와 이주 : 낯선 곳에서 환대받을 권리, 환대할 용기'",미분류
<밀양 송전탑 반대 연대 행동 부산 준비위>에서 온 제안서를 공유합니다,미분류
[부산대 여성연구소] 2024 특강 - '나는 왜 여성 정책을 연구하는가' 개최 안내,미분류
"[부산대 여성연구소] 6월 민주항쟁 37주년 기념 학술심포지엄 <AI시대, 민주주의와 만날 준비> 개최",미분류
2024년 여름 페미서당 개최 (7.30 외),미분류
"제23회 여성학 워크숍 <디지털 시대, 페미니즘으로 미디어 읽기> 개최 안내",미분류
<여성학연구>(등재지) 34-2호 원고모집 (9월 1일 마감),미분류
[공지] 2024 사사과정 특강 안내(8/9(금)),미분류
[공지] 2024 심화과정 산출물 발표회 안내,미분류
[공지] 제26기 심화과정 진로특강 수강방법 안내(8/8(목)),미분류
2024 College of Natural Sciences Academic Award Call for Applicants,미분류
[이론+실습] 메카트로닉스 과정 교육생 모집 (스마트공장 전문가 인력양성 사업),미분류
부산대학교 기계기술연구원 연구교수 채용 공고,미분류
[2024학년도 후기모집] 참여기업 추가 안내: 도쿄일렉트론코리아,미분류
[2024학년도 후기모집] 참여기업 추가 안내: 덕산 하이메탈,미분류
반도체기업 특별강연 : 덕산하이메탈 2024.5.31(금) 김진규 연구소장,미분류
2024 하계 부산지역 대학생 반도체기업 탐방 워크숍-1차 [참가자 모집 中] ~6/24,미분류
[홍보] 2024 함께학교 디지털 소통 플랫폼 동영상 설명 자료,미분류
[홍보실] 2022년 부산대 삼행시 짓기 SNS 이벤트 개최,미분류
[정보화본부] 신학기 어도비(Adobe) 프로그램 공동구매(할인) 추진 안내,미분류
"[정보화본부] 무료 장비대여 서비스 안내(노트북, 빔프로젝터, 캠코드)",미분류
[홍보실] 2024년 부산대학교 『캘린더』 제작 공모 심사 결과 공고,미분류
[공학교육혁신센터] 2023년도 BIG BEE NEWS 7,미분류
[취업전략과] 자기소개서 특강 참여자 모집 연장(12월 28일까지),미분류
[부처협업형 이차전지산업 기술인력양성사업단] 이차전지트랙학생 모집,미분류
[부산사회서비스원] 부산광역시사회서비스원 『부산시민 사회서비스 제안창구』 홍보,미분류
[LINC 3.0] 3차년도 LINC 3.0 사업설명회 개최,미분류
[창업지원부] 스타트업 SOS 멘토링 신청 안내,미분류
[인권센터] 2024년 [PNU 온라인 폭력예방교육] 이수 방법 안내,미분류
[금정구] 금정구 청년 구직응원 패키지 지원사업 대상자 모집,미분류
[공고] 2024~2025년도 부산대학교 브로슈어(국/영문) 및 2025년 캘린더 제작 공모 심사 결과 공고,미분류
[LINC 3.0] 2024학년도 산업체 재직자 교육과정 지원사업 공고 및 사업신청 안내,미분류
[에너지신산업 혁신융합대학] 제4회 에너지신산업 입지분석 경진대회 [서울대학교 사업단],미분류
[해운대구] 해운대 청년도전『유스챌린지』프로그램 참여자 모집 홍보,미분류
[도로교통공단] 개인형이동장치(PM) 교통사고 예방을 위한 교통안전 교육자료,미분류
[LINC 3.0] KBO NINE 2024 참가 학생 모집 안내,미분류
"「퓨처테크 인사이트 챌린지」 참가팀 모집(~5/31, 공학교육혁신센터)",미분류
[부산시 서구] 「병원 동행 매니저 양성 교육 과정」 교육생 모집 홍보,미분류
2024년 창업중심대학 「원스톱 창업상담창구」 신청 안내,미분류
[777사령부] 제 10회 암호분석경진대회 개최 안내 및 홍보,미분류
[혁신융합대학] 2024년 Co-Data Station(데이터과학논술대회) 개최 [에너지신산업 부산대학교 사업단],미분류
[소방청] 「제6회 119문화상 공모전」홍보,미분류
[에너지신산업 혁신융합대학] Energy Up! 2024 에너지신산업 혁신융합대학 하계 오픈 캠퍼스 [전북대학교 사업단],미분류
[에너지신산업 혁신융합대학] 2024 Energy Up! 솔라캠프 [전북대학교 사업단],미분류
[재단법인경상남도관광재단] 「경남 관광 숏폼 공모전」,미분류
[부산광역시] 제4회「그린리모델링 챌린지」참가 안내,미분류
[에너지신산업 혁신융합대학] Energy Up! 리튬이온전지 코인셀 제조 및 평가 실습 교육 [경남정보대 사업단],미분류
[에너지신산업 혁신융합대학] Energy Up! 취업역량강화 Series 취토스 [고려대학교 사업단],미분류
[이민정책연구원] 제4회 대학(원)생 대상 이민정책연구 논문공모전,미분류
[에너지신산업 혁신융합대학] Energy Up! Smart Energy Week 국제 박람회 탐방 및 현장견학 [경남정보대 사업단],미분류
"[LINC 3.0] 2024학년도 파워반도체 인재양성 공유대학 공정트랙, 센서트랙 교육생 모집 안내",미분류
"[교직부] 2024학년도 1학기 [교직 적성 및 인성 검사] 결과 및 교육특강, 추가검사 일정 안내: ~7.3.(수) 18:00",미분류
[LINC 3.0] 2024년 CDS 빅데이터 교육 참가 학생 모집 안내,미분류
[부산대소식 7월호] 부산대 제22대 최재원 신임 총장 취임식 개최,미분류
[중앙일보/띵스플로우] 2024 WWW 월드 와이드 웹소설 공모전 홍보,미분류
2024년 소방안전 표어·포스터·사진 공모전 안내,미분류
"[금정구자원봉사센터] 「옷장 속 잠자는 한복, 온기나눔 행사」동참",미분류
[글로컬대학협의회] 「글로컬대학 BI 공모전」 안내,미분류
[LINC 3.0] 2024 제주 스마트관광 빅데이터 해커톤 참가 학생 모집 안내(기간연장),미분류
[부산광역시 서구] 「제2기 서구 청년정책네트워크 위원 모집」홍보,미분류
[부산정보산업진흥원] 2024 사이버시큐리티위크 해커톤 대회 참가자 모집,미분류
"[부산광역시] 관내 커뮤니티 대상, 부산바이브 시즌3 캠페인 참여",미분류
[LINC 3.0] 2024학년도 부산권 파워반도체 인재양성 공유대학 <반도체 플랜트 전문 인재양성 트랙> 교육생 모집 안내,미분류
[공학교육혁신센터] 「미래 DX 생활가전 리빙 솔루션+ 프로젝트」참가팀 추가 모집 연장(~8/7),미분류
[부산광역시] 2024 부산광역시 유튜브 공모전 개최,미분류
[부산광역시] 「2024년 대한민국 인재상」선발 계획 안내,미분류
[취업전략과]공기업 취업특화 프로그램 참가자 모집,미분류
[부산광역시 중구] 「제2회 부산 중구SNS 숏폼 공모전」홍보,미분류
[LINC3.0]동남권 산업체 재직자 직무역량강화사업 온라인 교육(인공지능 트랙) 실시 안내,미분류
[부산광역시] 2024년『탄소중립 Green Action 소문내기 경진대회』공모 알림,미분류
[부산영상위원회] 2024 영화영상 전문인력 양성 교육 [영화 자막번역] 수강생 모집,미분류
[금정구] 플레이그라운드 초등학생 대상 미디어역량강화 토요반 개설 및 신청 안내[무료],미분류
[한국해양과학기술원] 2024년 하반기 국제해양법 아카데미 개최,미분류
[인문학연구소] [코기토] 104호(등재지)의 기획논문 및 일반논문을 모집합니다,미분류
[창업지원부] 지역민을 위한 창업체험교육,미분류
[한국관광공사] 2024년 여행업계 DX 지원 사업 <대학생 DX 체험단> 모집,미분류
[RIS친환경스마트선박사업단] 2024년 친환경스마트선박 고도화 기술혁신과제 공고 안내,미분류
[효원상담원] 도박문제 예방교육,미분류
[효원상담원] 자살예방(생명존중지킴이 양성교육),미분류
[부산울산지방병무청] 현역병 모집계획 안내 (2024년 9월),미분류
[부산광역시 서구] 「2024년 가을 청춘 버스킹(거리 공연)」참여자 모집 홍보,미분류
[창업지원부] 제1회 Dream Challenge 창업캠프 모집 안내,미분류
[에너지신산업 부산대학교 사업단] 2024 Energy Up! 에너지신산업 해외 연수 프로그램(대만) [첨단분야 혁신융합대학],미분류
[러닝스푼즈] IT 서비스 기획자 취업캠프 홍보,미분류
"[이차전지혁신융합대학사업단] 2024학년도 이차전지 분야 전문가 특별 강연 안내(2차, 2024.09.06.)",미분류
2024 부대콘텐츠상 개최 안내,미분류
[종합교원양성센터] 「AI·Digital DREAM」 모집 안내,미분류
2024 아프리카 탄자니아 교육실습봉사활동 참가자 모집(최종),미분류
[종합교원양성센터] 「AI·디지털 교원양성 과정(AI 활용 수업 설계)」 참가자 모집 안내,미분류
수학자습감독 알바 구합니다.,미분류
[홍보·안내] DIVE 2024(데이터 활용 역량강화를 위한 글로벌 데이터 해커톤 대회) 참가 모집 안내,미분류
교내 단기 아르바이트 모집,미분류
[모집] [국립대육성] 2025학년도 1학기 정규학기 해외파견(교환 및 교비) 프로그램 2차 선발 안내,미분류
[학부] 2024학년도 2학기 자살예방 대면교육 신청 안내,미분류
토현중학교 기간제교사(도덕),미분류
[언론사] 채널PNU 양산제작팀 수습기자 모집 안내,미분류
심리기술훈련 5차 참가자 모집(9월 6일 금 10:30-11:30/ 9월 3일 마감),미분류
"[효원상담원] 마음체크하고 마음돌봄배터리""로 ""마음챙김"" 하세요~""",미분류
[AI 채용연계 경진대회] 2024 NH 투자증권 빅데이터 경진대회,미분류
[취업전략과] 자기소개서 실전반 참가자 모집,미분류
2024학년도 2학기 등록금재원 근로봉사 장학생 추가 모집(9/2~9/6),미분류
Busan NE(O)RDINARY DEMODAY: FLASH(8/31),미분류
[아르바이트] LG디스커버리랩 부산 CREW 채용 추가 모집 (~24.9.4),미분류
"[부산대 AI 콜로퀴엄 2024] 9/6(금) 김동환 (주)포티투마루 대표이사, 도메인 특화 초거대 AI 상용 사례",미분류
[비교과] 취업동아리 진로.취업 탐색단 모집,미분류
(주)해안건축 2025년 신입사원 공개채용_인테리어 등(~9/10),미분류
(주)일화 신입 및 경력 모집,미분류
"[취업정보] [LG전자] 2024년 하반기 신입사원 채용 (~9.18, 21시)",미분류
"[국립대육성] 오찬호 작가 초청 저자와의 만남 _세상 멋져 보이는 것들의 사회학_ 참여 안내(9.11.(수)14시~16시, 새벽벌도서관 1층 새벽마루)",미분류
[홍보·안내] 2024학년도 가을학기 언어교육원 수강생 모집 안내,미분류
한국공학한림원 제3회 원익 차세대 공학도상 추천 안내,미분류
